_id,placeId,stationName,address,bussinessStatus,location,openingHours,rating,totalUserRating,__v
{'$oid': '66a7e6c169ad515696b4c3d1'},ChIJ3WU602RTNDERN3F0dYZmATw,VinFast Charging Station,"Hầm B2, chung cư Bình Vượng Tower, Đ. Quang Trung, Hà Đông, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 20.9667627, 'lng': 105.7702378}",Open,4,1,0
{'$oid': '66a7e6c269ad515696b4c3d8'},ChIJT54L_fvlNDER7PhaD1SeG8M,VinFast Charging Station,"68 Đ. Nguyễn Tất Thành, Khai Quang, Vĩnh Yên, Vĩnh Phúc 280000, Vietnam",OPERATIONAL,"{'lat': 21.3167427, 'lng': 105.6236583}",Closed,5,3,0
{'$oid': '66a7e6c369ad515696b4c3db'},ChIJn8OPd1dbNDER5w_tOxMQnnI,Vinfast Charging Station,"Khu Công nghiệp Công nghệ cao 1, Khu Công nghệ cao, Hòa Lạc, Hà Nội 10000, Vietnam",OPERATIONAL,"{'lat': 20.9994921, 'lng': 105.5433509}",Closed,0,0,0
{'$oid': '66a7e6c369ad515696b4c3df'},ChIJx1scDyJTNDERVfuS20-m5Kc,VinFast Charging Station,"Phú La, Hà Đông, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 20.9568204, 'lng': 105.7560961}",Open,5,1,0
{'$oid': '66a7e6c469ad515696b4c3e4'},ChIJgcoTuO6TNDER7LXcK7s7QTQ,VinFast Charging Station,"Đại lý ô tô Thành Thành Phát, Đ. Hùng Vương, khu 4, Thành phố Việt Trì, Phú Thọ 290000, Vietnam",OPERATIONAL,"{'lat': 21.344681, 'lng': 105.360771}",Open,5,2,0
{'$oid': '66a7e6c469ad515696b4c3e7'},ChIJvYcLMQCNNDERQcPZvkkKrgA,VinFast Charging Station,"2470 ĐL Hùng Vương, Vân Cơ, Thành phố Việt Trì, Phú Thọ, Vietnam",OPERATIONAL,"{'lat': 21.3156945, 'lng': 105.3923463}",Closed,0,0,0
{'$oid': '66a7e7243275d72e59d5bf44'},ChIJ4ZowOwBrNDERdLX38xXdDC0,Electric Vehicle Charging Station,"Q9W4+VMC, Bái Yên, Hòa Bình, Vietnam",OPERATIONAL,"{'lat': 20.7971932, 'lng': 105.3566456}",Open,0,0,0
{'$oid': '66a7e7273275d72e59d5bf5b'},ChIJIVYkUzBrNDERF00rWmkdC7g,VinFast Charging Station,"332 Cù Chính Lan, Đồng Tên, Hòa Bình, 36000, Vietnam",OPERATIONAL,"{'lat': 20.8260038, 'lng': 105.3513529}",Open,5,2,0
{'$oid': '66a7e75fa98427fbd6a93803'},ChIJQxphPwCTNDERdST9UrJJrw0,VinFast Charging Station,"2470 ĐL Hùng Vương, Ph.Vân Cơ, Thành phố Việt Trì, Phú Thọ, Vietnam",OPERATIONAL,"{'lat': 21.3426767, 'lng': 105.3624185}",Closed,5,1,0
{'$oid': '66a7e75fa98427fbd6a93806'},ChIJQ34GbCPzNDERSl1XQkyWKVU,VinFast Charging Station,"Bãi xe BigC, Đ. Nguyễn Tất Thành, Ph. Thanh Miếu, Thành phố Việt Trì, Phú Thọ 290000, Vietnam",OPERATIONAL,"{'lat': 21.3059399, 'lng': 105.4320038}",Closed,0,0,0
{'$oid': '66a7e762a98427fbd6a9381a'},ChIJzQ4EIxqTNDERwLEU20B9pMs,VinFast Charging Station,"Bãi đỗ xe Mai Linh, 2446 ĐL Hùng Vương, Ph.Vân Cơ, Thành phố Việt Trì, Phú Thọ 290000, Vietnam",OPERATIONAL,"{'lat': 21.340651, 'lng': 105.364891}",Closed,0,0,0
{'$oid': '66a7e764a98427fbd6a93825'},ChIJpyLrZhzxNDERxkpKwh2dAsQ,Xe điện Tân Phát,"QL2, Đại Đồng, Vĩnh Tường, Vĩnh Phúc, Vietnam",OPERATIONAL,"{'lat': 21.2778763, 'lng': 105.502362}",Closed,0,0,0
{'$oid': '66a7e765a98427fbd6a9382a'},ChIJof0wlYh_MzERrMXNccYteSM,VinFast Charging Station,"Trạm sạc ngoài trời, CHXD Petrolimex Hồng Nhung, QL32, khu 1, Tân Sơn, Phú Thọ 290000, Vietnam",OPERATIONAL,"{'lat': 21.226669, 'lng': 104.990997}",Open,4.2,5,0
{'$oid': '66a7e7bc1f52fe63cabda9ee'},ChIJa8kMewClNTEReVVeE9OYe4I,Electric Vehicle Charging Station,"XX5F+WRR, Nghĩa Trụ, Văn Giang, Hưng Yên, Vietnam",OPERATIONAL,"{'lat': 20.9586802, 'lng': 105.9746124}",Open,0,0,0
{'$oid': '66a7e7bd1f52fe63cabda9f8'},ChIJPXvSVZmvNTERB-yJBBxt4Cs,VinFast Charging Station,"Hầm chung cư S2.10- S2.16, Park 7, B2CT03, PK2 Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội 12400, Vietnam",OPERATIONAL,"{'lat': 20.99122, 'lng': 105.943581}",Open,0,0,0
{'$oid': '66a7e7bf1f52fe63cabdaa02'},ChIJgbDa1qyvNTERjnm7AOqQJWk,VinFast Charging Station,"Cạnh KTX trường Đại học VinUni, KKĐT Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội 12400, Vietnam",OPERATIONAL,"{'lat': 20.9895254, 'lng': 105.9484239}",Open,0,0,0
{'$oid': '66a7e7c01f52fe63cabdaa08'},ChIJ1VxqAQCvNTERRnEtFlaE7u4,VinFast Charging Station,"XWQR+9P7, Vinhomes Ocean Park, Gia Lâm, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 20.9884225, 'lng': 105.9417975}",Closed,0,0,0
{'$oid': '66a7e7c21f52fe63cabdaa16'},ChIJHyHR7DOlNTERd64YQaQxjAQ,Electric Vehicle Charging Station,"XX2M+7P5, Nghĩa Trụ, Văn Giang, Hưng Yên, Vietnam",OPERATIONAL,"{'lat': 20.9506497, 'lng': 105.984356}",Open,4.8,4,0
{'$oid': '66a7e7c21f52fe63cabdaa1a'},ChIJy8oregCtNTERJvu4KTO5hxk,VinFast Charging Station,"WVJ2+Q6J, Đ. Quang Lai, Ngũ Hiệp, Thanh Trì, Hà Nội 10000, Vietnam",OPERATIONAL,"{'lat': 20.9318291, 'lng': 105.8507003}",Closed,3.5,4,0
{'$oid': '66a7e7c21f52fe63cabdaa1d'},ChIJpbLu3JyvNTEREo5nHY2XKyQ,VinFast Charging Station,"XWWR+668 Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội 12400, Vietnam",OPERATIONAL,"{'lat': 20.9955285, 'lng': 105.9405893}",Open,5,2,0
{'$oid': '66a7e7c41f52fe63cabdaa27'},ChIJE3f3j2S7NTERkD8xYFHfSWg,Electric Vehicle Charging Station,"V26G+FWP, Thôn, Tử Dương, Yên Mỹ, Hưng Yên, Vietnam",OPERATIONAL,"{'lat': 20.8612031, 'lng': 106.0273351}",Open,3,4,0
{'$oid': '66a7e7c41f52fe63cabdaa2b'},ChIJF6Hy6b2lNTERHzYYAtzRgec,Electric Vehicle Charging Station,"WXWM+HF, Nghĩa Trụ, Văn Giang, Hưng Yên, Vietnam",OPERATIONAL,"{'lat': 20.9464621, 'lng': 105.9837371}",Open,5,3,0
{'$oid': '66a7e7c51f52fe63cabdaa2f'},ChIJKWicJL6sNTERpl20IgXy9Zc,VINACHARGE -TRẠM SẠC Ô TÔ ĐIỆN 30KW DC,"Đ. Đại Thanh, Đại áng, Thanh Trì, Hà Nội 12500, Vietnam",OPERATIONAL,"{'lat': 20.9100527, 'lng': 105.8196821}",Open,5,1,0
{'$oid': '66a7e7c61f52fe63cabdaa34'},ChIJZ9knPempNTERVBn3hE2ByGU,VinFast Charging Station,"Tòa CT01, PK3, Hầm S1.05, S1.07, KĐT Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội 12400, Vietnam",OPERATIONAL,"{'lat': 21.0022737, 'lng': 105.9434948}",Open,0,0,0
{'$oid': '66a7e7c61f52fe63cabdaa37'},ChIJxVO4dqOtNTER1Jd3hVEZlNY,XE ĐIỆN HOA THẮNG,"WRVQ+H72, Đ. Phan Trọng Tuệ, Tam Hiệp, Thanh Trì, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 20.9438782, 'lng': 105.8381481}",Closed,0,0,0
{'$oid': '66a7e7ec833756d5cb00140a'},ChIJ4_C3CgSpNTERRQIJwKaFYxc,Electric Vehicle Charging Station,"2WJ6+GGX, TT. Sài Đồng, Long Biên, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.0313807, 'lng': 105.9113705}",Closed,0,0,0
{'$oid': '66a7e7ef833756d5cb00141f'},ChIJcQjFh_epNTERQMf98N2fYtg,Trạm sạc điện VinFast - Chung cư Northern Diamond,"Northern Diamond, BĐX ngoài trời, CC, 99 P Đàm Quang Trung, Long Biên, Hà Nội 11800, Vietnam",OPERATIONAL,"{'lat': 21.02626, 'lng': 105.894798}",Closed,4,1,0
{'$oid': '66a7e7f0833756d5cb001428'},ChIJNeDMbrWpNTERvp4-sD5MXXE,VinFast Charging Station,"2WX5+6F7, Việt Hưng, Long Biên, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.0484214, 'lng': 105.9088737}",Closed,4.7,7,0
{'$oid': '66a7e7f1833756d5cb00142c'},ChIJQ0MeOASpNTERZPTVENpSWhw,VinFast Charging Station,"Happy Star Tower, Bãi đỗ xe chung cư, Long Biên, Hà Nội 11800, Vietnam",OPERATIONAL,"{'lat': 21.0587499, 'lng': 105.9146595}",Open,4.5,2,0
{'$oid': '66a7e7f2833756d5cb001436'},ChIJdX-yp6GpNTERpk8j98NW4V8,VinFast Charging Station,"Hầm Almaz, G04, Hoa Lan, Khu đô thị Vinhomes Riverside, Long Biên, Hà Nội 11800, Vietnam",OPERATIONAL,"{'lat': 21.04549, 'lng': 105.917641}",Closed,4,1,0
{'$oid': '66a7e7f3833756d5cb00143c'},ChIJnS5nxvyvNTER3eoVqMYHwWc,VinFast Charging Station,"Xưởng dịch vụ VinFast, Tầng 1 TTTM Vincom Ocean Park, Gia Lâm, Hà Nội 12400, Vietnam",OPERATIONAL,"{'lat': 20.992134, 'lng': 105.960464}",Closed,0,0,0
{'$oid': '66a7e7f5833756d5cb00144a'},ChIJQa32_SipNTER-usEJuZV_Xs,VinFast Charging Station,"Tháp B, tòa nhà C, chung cư Valencia Garden, Khu đô thị Việt Hưng, Long Biên, Hà Nội 11800, Vietnam",OPERATIONAL,"{'lat': 21.0555422, 'lng': 105.9113928}",Closed,4,1,0
{'$oid': '66a7e826a377db9c0c0094f1'},ChIJSTgPqoxVNDERSxw-4r7w9As,VinFast Charging Station,"8 Đ. Phạm Hùng, Mễ Trì, Nam Từ Liêm, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.0336492, 'lng': 105.7797299}",Closed,5,3,0
{'$oid': '66a7e88e73780a29f95ea78f'},ChIJW2W7yNP_NDERnz3mch9U1ZU,VinFast Charging Station,"5P4M+V69, Hạ Lôi, Mê Linh, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.1553665, 'lng': 105.7313529}",Closed,4,2,0
{'$oid': '66a7e89173780a29f95ea7a3'},ChIJeXYX1en9NDERPZCUoqdmNFY,VinFast Charging Station,"Chung cư Trang Đạt 1, 1 Ng. Miễn, Phường Phúc Thắng, Thành phố, Vĩnh Phúc 15000, Vietnam",OPERATIONAL,"{'lat': 21.239775, 'lng': 105.713478}",Closed,5,1,0
{'$oid': '66a7e89173780a29f95ea7a8'},ChIJZQnXIc3_NDERNdEYS8Auggg,VinFast Charging Station,"5QXG+7FV, Quang Minh, Mê Linh, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.1982329, 'lng': 105.7761868}",Closed,2,2,0
{'$oid': '66a7e89373780a29f95ea7b3'},ChIJ____v977NDERB6BBisj-guQ,Xe Điện Minh Tuân,"6M86+44P, Tự Lập, Mê Linh, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.2153432, 'lng': 105.6603149}",Closed,5,1,0
{'$oid': '66a7e89473780a29f95ea7b8'},ChIJs2ON_tIDNTERjGikolyrAT4,Electric Vehicle Charging Station,"Quang Tiến, Sóc Sơn, Hanoi, Vietnam",OPERATIONAL,"{'lat': 21.2338959, 'lng': 105.8060671}",Closed,0,0,0
{'$oid': '66a7e8fa0aa6e9c8a744a957'},ChIJ1XrlCgAhNTERppWB2jUvXUc,EV ONE Charging Station,"Thịnh Đức, Thành phố Thái Nguyên, Thai Nguyen, Vietnam",OPERATIONAL,"{'lat': 21.5628083, 'lng': 105.7991801}",Open,0,0,0
{'$oid': '66a7e8fa0aa6e9c8a744a95b'},ChIJCeMaOQAFNTERWlCFeOzfwWg,VinFast Charging Station,"7VFP+2JH, ĐT296, Bắc Phú, Sóc Sơn, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.2725437, 'lng': 105.8865981}",Open,0,0,0
{'$oid': '66a7e8fb0aa6e9c8a744a963'},ChIJFX1azP0JNTERWhUgnZ6npas,Trạm sạc xe điện Evercharge DC 30kw ( Nguyễn Cương ),"P. Trần Đạo Tiềm, Xuân Ổ B, Bắc Ninh, Vietnam",OPERATIONAL,"{'lat': 21.1577769, 'lng': 106.0385654}",Open,5,1,0
{'$oid': '66a7e8fc0aa6e9c8a744a968'},ChIJndeHDwAdNTERr8f_ACUwqUM,VinFast Charging Station,"960 Hoàng Quốc Việt, Thuận Thành, Phổ Yên, Thái Nguyên, Vietnam",OPERATIONAL,"{'lat': 21.3443611, 'lng': 105.8697335}",Closed,5,1,0
{'$oid': '66a7e8fd0aa6e9c8a744a970'},ChIJl5wlfKUDNTERwkFqgJ0SaL8,VinFast Charging Station,"33 QL3, Sóc Sơn, Hà Nội, Vietnam",OPERATIONAL,"{'lat': 21.2592626, 'lng': 105.8490682}",Closed,1.5,2,0
{'$oid': '66a7e8fe0aa6e9c8a744a975'},ChIJ6V7jyUIfNTERf5oBgwnXCxc,Cây Xăng,"Phố Cò, Sông Công, Thai Nguyen, Vietnam",OPERATIONAL,"{'lat': 21.4587496, 'lng': 105.8540076}",Open,4.6,5,0
{'$oid': '66a7e9010aa6e9c8a744a989'},ChIJuQFoiAMNNTERAVvZ2XETS3w,VinFast Charging Station,"BĐX trung tâm du lịch văn hóa thể thao Phú Sơn, Đ. Phúc Sơn, Tp. Bắc Ninh, Bắc Ninh 16000, Vietnam",OPERATIONAL,"{'lat': 21.191067, 'lng': 106.075111}",Open,0,0,0
{'$oid': '66a7e9010aa6e9c8a744a98d'},ChIJ3_n7OS0ZNTERdVPxfjZ7sXU,VinFast Charging Station,"CVJG+VGC, ĐT261, Hồng Tiến, Phổ Yên, Thái Nguyên, Vietnam",OPERATIONAL,"{'lat': 21.4321343, 'lng': 105.8761839}",Closed,4,2,0
{'$oid': '66a7e9020aa6e9c8a744a990'},ChIJ4V9JmVsJNTERe_CzGxyVKKc,VinFast Charging Station,"CH xăng dầu, Trạm dừng nghỉ, QL1A, Liên Bão, Tiên Du, Bắc Ninh 16000, Vietnam",OPERATIONAL,"{'lat': 21.1229693, 'lng': 106.0078875}",Open,0,0,0
{'$oid': '66a7e9020aa6e9c8a744a994'},ChIJ_7fFkGYnNTERHU4MbnOMzdA,VinFast Charging Station,"HRCH+97X, 233 Thống Nhất, Tân Lập, Thành phố Thái Nguyên, Thái Nguyên, Vietnam",OPERATIONAL,"{'lat': 21.5709664, 'lng': 105.8281669}",Open,5,1,0
{'$oid': '66a7e9030aa6e9c8a744a998'},ChIJF4hk4HvlNDERddCn9gjMxiI,Vinfast Charging Station,"8MPP+3XF, Bá Hiến, Bình Xuyên, Vĩnh Phúc, Vietnam",OPERATIONAL,"{'lat': 21.3351632, 'lng': 105.6875414}",Closed,0,0,0
{'$oid': '66a7e9030aa6e9c8a744a99e'},ChIJPRuf4s4NNTERbtQchPTnwpM,VinFast Charging Station,"Bãi đỗ xe ngoài trời, chung cư Golden Park, Đ. Phương Cầu 1, Phương Liễu, Quế Võ, Bắc Ninh 16000, Vietnam",OPERATIONAL,"{'lat': 21.17034, 'lng': 106.101387}",Open,5,3,0
{'$oid': '66a7e9040aa6e9c8a744a9a4'},ChIJq32kim4NNTERv2lz7lP9T7M,VinFast Charging Station,"siêu Thị Dabaco, Bãi đỗ xe ngoài trời, Đ. Lý Thái Tổ, Bắc Ninh, 16000, Vietnam",OPERATIONAL,"{'lat': 21.1730501, 'lng': 106.0644171}",Open,0,0,0
{'$oid': '66a7e95c549923ae7976239e'},ChIJGeqGvq0HNTER0sPVq39w0rE,Trạm đổi PIN XMĐ Vinfast,"270 Đ. Trần Phú, P, Từ Sơn, Bắc Ninh 100000, Vietnam",OPERATIONAL,"{'lat': 21.113459, 'lng': 105.951482}",Closed,0,0,0
{'$oid': '66a7e95d549923ae797623a2'},ChIJbWe8JwAHNTERWnvIQF9Cqds,VinFast Charging Station,"3XR6+R59, Phù Chẩn, Từ Sơn, Bắc Ninh, Vietnam",OPERATIONAL,"{'lat': 21.0920372, 'lng': 105.9604867}",Closed,0,0,0
{'$oid': '66a7e961549923ae797623b9'},ChIJFwdAPRKnNTERA-FZWTwUrdU,VinFast Charging Station,"Cửa Hàng Xăng Dầu Petrolimex, BĐX ngoài trời, thôn, Á Lũ, Thuận Thành, Bắc Ninh 16000, Vietnam",OPERATIONAL,"{'lat': 21.058395, 'lng': 106.052177}",Open,0,0,0
{'$oid': '66a7e964549923ae797623d3'},ChIJCXGPb_QPNTERBVA1wIxRb8A,VinFast Charging Station,"52J9+6J, Phong Khê, Bắc Ninh, Vietnam",OPERATIONAL,"{'lat': 21.1806146, 'lng': 106.0190095}",Closed,5,2,0
{'$oid': '66a7e989697e2d31e7e7f4b2'},ChIJq4VBjDMNNTER6xgLjAg7Bkg,VinFast Charging Station,"Vincom Plaza, Hầm B1, B2 TTTM Vincom Plaza Bắc Ninh, ngã 6, ngã 6 Đ. Lý Thái Tổ, Bắc Ninh 16000, Vietnam",OPERATIONAL,"{'lat': 21.17836, 'lng': 106.072144}",Closed,3,1,0
{'$oid': '66a7e98a697e2d31e7e7f4b6'},ChIJh6SQZLkNNTERtM5GRi65wcE,Trạm đổi PIN XMĐ Vinfast,"Số 8 Đ. Kinh Dương Vương, Suối Hoa, Bắc Ninh, 100000, Vietnam",OPERATIONAL,"{'lat': 21.188634, 'lng': 106.075631}",Closed,0,0,0
{'$oid': '66a7e98a697e2d31e7e7f4b9'},ChIJJ69eKAALNTERKXLwtJL5bdk,VinFast Charging Station,"543W+R2W, QL17, TT. Phố Mới, Quế Võ, Bắc Ninh 16000, Vietnam",OPERATIONAL,"{'lat': 21.1546653, 'lng': 106.1446868}",Open,0,0,0
{'$oid': '66a7e98b697e2d31e7e7f4c1'},ChIJMRbrcABtNTERI6w79ScHoYE,VinFast Charging Station,"76P4+W8R, Xương Giang, Bắc Giang, Vietnam",OPERATIONAL,"{'lat': 21.2873605, 'lng': 106.2057802}",Open,0,0,0
{'$oid': '66a7e98f697e2d31e7e7f4d8'},ChIJx8-jH0UTNTERFGiPqErizJw,VinFast Charging Station,"7468+V45, Ngã tư Đình Trám, Việt Yên, Bắc Giang, Vietnam",OPERATIONAL,"{'lat': 21.2621359, 'lng': 106.115354}",Closed,5,1,0
{'$oid': '66a7e98f697e2d31e7e7f4dd'},ChIJI5lvcgBzNTERP5cO7g2sGw4,VinFast Charging Station,"65MJ+JQ7, ĐT284, Tiền Phong, Yên Dũng, Bắc Giang, Vietnam",OPERATIONAL,"{'lat': 21.2342717, 'lng': 106.182171}",Closed,5,1,0
{'$oid': '66a7e991697e2d31e7e7f4e8'},ChIJSUlKmUF5NTERthVhWFKtMwk,VinFast Charging Station,"Bãi đỗ xe, QL37, Cộng Hoà, Nam Sách, Hải Dương, Vietnam",OPERATIONAL,"{'lat': 21.1404212, 'lng': 106.3783055}",Open,0,0,0
{'$oid': '66a7e992697e2d31e7e7f4ee'},ChIJvxQgPQCfNTEReQWhRRMFqK8,VinFast Charging Station,"26G9+X8J Cửa Hàng Xăng Dầu Táo Đôi, TT. Thứa, ĐT281TT. ThứaLương Tài, Bắc Ninh, Vietnam",OPERATIONAL,"{'lat': 21.0274682, 'lng': 106.2182777}",Closed,0,0,0
{'$oid': '66a7e992697e2d31e7e7f4f2'},ChIJgz0Q_sJ5NTERu3a3urjYswg,VinFast Charging Station,"Trạm nghỉ 559 Chí Linh Hải Dương, QL18, khu dân cư Mật Sơn, Chí Linh, Hải Dương 03000, Vietnam",OPERATIONAL,"{'lat': 21.1015526, 'lng': 106.3687529}",Open,0,0,0
{'$oid': '66a7e992697e2d31e7e7f4f5'},ChIJtYZ5M95tNTERlqEUEQQQogU,"Trần Toản Xe Điện Yên Khê,sửa chữa chế độ xe điện","Ngõ giữa thôn Yên Khê Xã, Song Khê, Bắc Giang, Vietnam",OPERATIONAL,"{'lat': 21.2605223, 'lng': 106.1814145}",Closed,5,2,0
{'$oid': '66a7e993697e2d31e7e7f4fb'},ChIJ2aEKx1EPNTER5Amnd7ePPUE,Trạm đổi PIN XMĐ Vinfast,"Thôn Đông Yên, xã, Đông Phong, Yên Phong, Bắc Ninh 100000, Vietnam",OPERATIONAL,"{'lat': 21.189202, 'lng': 106.005897}",Closed,0,0,0
{'$oid': '66a7e994697e2d31e7e7f4fe'},ChIJMzR4KYZtNTERC_UvyXq4Rdo,VinFast Charging Station,"Tân Tiến, Yên Dũng District, Bac Giang, Vietnam",OPERATIONAL,"{'lat': 21.264619, 'lng': 106.2092861}",Closed,2.8,4,0
{'$oid': '66a7e9be3c81328d5e911c5c'},ChIJJS0nCwBvNTERgY3JDQY5TKs,VinFast Charging Station,"772J+FF6, TL299B, Quỳnh Sơn, Yên Dũng, Bắc Giang, Vietnam",OPERATIONAL,"{'lat': 21.2510317, 'lng': 106.2811999}",Closed,0,0,0
{'$oid': '66a7e9bf3c81328d5e911c60'},ChIJKbwuKgBtNTERE_Ju0YSWMyU,VinFast Charging Station,"Tầng trệt, Trung tâm Thương mại Big C Bắc Giang, Tân Tiến, Yên Dũng, Bắc Giang, Vietnam",OPERATIONAL,"{'lat': 21.2668844, 'lng': 106.2076745}",Closed,0,0,0
{'$oid': '66a7e9c03c81328d5e911c67'},ChIJjb7DyOx5NTERgUIGT62w3lk,VinFast Charging Station,"Cửa hàng xăng dầu, Hoàng Tân, Chí Linh, Hải Dương 03000, Vietnam",OPERATIONAL,"{'lat': 21.132851, 'lng': 106.423241}",Open,0,0,0
{'$oid': '66a7e9c03c81328d5e911c6a'},ChIJszAxJgAVNTERAVhsZvuEnJU,VinFast Charging Station,"C5R3+F63, Tân Sỏi, Yên Thế, Bắc Giang, Vietnam",OPERATIONAL,"{'lat': 21.4411389, 'lng': 106.153034}",Closed,0,0,0
{'$oid': '66a7e9c13c81328d5e911c75'},ChIJU3EVy6MTNTERP02IxwfHCQc,PVOIL CHXD TÂN YÊN,"Thôn Long Đồng, Ngọc Thiện, Tân Yên, Bắc Giang 26825, Vietnam",OPERATIONAL,"{'lat': 21.3300829, 'lng': 106.0996673}",Closed,4,3,0
{'$oid': '66a7e9c23c81328d5e911c78'},ChIJbUbnUQBrNTERfvlC7Fjqqrg,VinFast Charging Station,"Tiên Lục, Lạng Giang District, Bac Giang, Vietnam",OPERATIONAL,"{'lat': 21.3992841, 'lng': 106.1992344}",Closed,0,0,0
{'$oid': '66a7e9f7dac5799e18f0b2f8'},ChIJuRrWEJ0JNTERZGHZwtzvH2k,Xe Nâng Đường Lớn/ Bigway Forklift/大道叉车电瓶,"Khu dãn dân, thôn Đông, Tiên Du, Bắc Ninh, Vietnam",OPERATIONAL,"{'lat': 21.1015646, 'lng': 106.0068877}",Closed,0,0,0
{'$oid': '66a7eae0c76d49fa3e2ca243'},ChIJmQfw7X9_NTERkUsXmedKJ8I,VinFast Charging Station,"Trạm nghỉ Kumho Việt Thanh, nhà hàng Thành Quân, 99 QL18, Cộng Hoà, Chí Linh, Hải Dương 03000, Vietnam",OPERATIONAL,"{'lat': 21.13097, 'lng': 106.44194}",Open,0,0,0
{'$oid': '66a7eae1c76d49fa3e2ca249'},ChIJaeStzcd_NTERY0Ze4EvodxQ,VinFast Charging Station,"Trạm dừng nghỉ Quảng Ninh Gate, Bình Dương, tx. Đông Triều, Quảng Ninh 200000, Vietnam",OPERATIONAL,"{'lat': 21.1158806, 'lng': 106.4656962}",Open,0,0,0
{'$oid': '66a7eae3c76d49fa3e2ca256'},ChIJX4G3WgB1NTERpBlSiCGnpDs,VinFast Charging Station,"369R+VPV, QL17, Nhân Thắng, Gia Bình, Bắc Ninh, Vietnam",OPERATIONAL,"{'lat': 21.0695877, 'lng': 106.2417415}",Closed,0,0,0
{'$oid': '66a7eae4c76d49fa3e2ca25d'},ChIJ3Y-Zt7F5NTERBkkvvpt48Uo,VinFast Charging Station,"Vincom+ Chí Linh, đường km4, khu dân cư Nguyễn Trãi 1, Chí Linh, Hải Dương 03000, Vietnam",OPERATIONAL,"{'lat': 21.110424, 'lng': 106.389839}",Closed,0,0,0
{'$oid': '66a7eae5c76d49fa3e2ca265'},ChIJTz7Co5GbNTERFY5PHkUCCpM,Electric Vehicle Charging Station,"W8G3+R29, P. Thanh Trung, Thành phố Hải Dương, Hải Dương, Vietnam",OPERATIONAL,"{'lat': 20.927104, 'lng': 106.302842}",Closed,5,1,0
{'$oid': '66a7eae5c76d49fa3e2ca269'},ChIJTYxb8g2BSjER34PRYdy4c8M,VinFast Charging Station,"Cửa hàng xăng dầu Hải Tân, QL18, Kim Sơn, tx. Đông Triều, Quảng Ninh 200000, Vietnam",OPERATIONAL,"{'lat': 21.0663508, 'lng': 106.5661477}",Open,1,2,0
{'$oid': '66a7eae6c76d49fa3e2ca26f'},ChIJXxK6iihtNTERJ6BQ_eFAJVo,Trạm đổi PIN XMĐ Vinfast,"Số 57 Quang Trung, Phường Trần Phú, Bắc Giang, 100000, Vietnam",OPERATIONAL,"{'lat': 21.2760801, 'lng': 106.1905767}",Closed,0,0,0
{'$oid': '66a7eae7c76d49fa3e2ca275'},ChIJTXKnIV-FNTERophm5jQimE0,VinFast Charging Station,"Cửa hàng xăng dầu Hải Hà, thôn, An Liệt, Thanh Hà, Hải Dương 03000, Vietnam",OPERATIONAL,"{'lat': 20.898453, 'lng': 106.396378}",Open,5,2,0
{'$oid': '66a7eae7c76d49fa3e2ca278'},ChIJ0ZMEjVeFNTERNAFztVGxwaE,VinFast Charging Station,"Ngõ 26 Đường Ngọc Tuyền, Khu 10, Thành phố Hải Dương, Hải Dương, Vietnam",OPERATIONAL,"{'lat': 20.9471596, 'lng': 106.346887}",Closed,5,1,0
{'$oid': '66a7eb561b9be295b0d57ae4'},ChIJvbV3rBu7NTER3agxfOxh6EQ,VinFast Charging Station,"Cao tốc 04 Km24, chiều Hà Nội - Hải Phòng, Tân Việt, Yên Mỹ, Hưng Yên 160000, Vietnam",OPERATIONAL,"{'lat': 20.845188, 'lng': 106.059273}",Open,5,1,0
{'$oid': '66a7eb571b9be295b0d57aea'},ChIJwew3YQClNTER4bnS5WmfdTM,Electric Vehicle Charging Station,"XX2M+HHX VinWonders Wave Park, Nghĩa Trụ, Văn Giang, Hưng Yên, Vietnam",OPERATIONAL,"{'lat': 20.9494018, 'lng': 105.981819}",Closed,4,1,0
{'$oid': '66a7eb9b7b8881b546ea8a5a'},ChIJ33LAAgC5NTERg7HrdCgvGMs,VinFast Charging Station,"QL38, Ngã tư, Ân Thi, Hưng Yên, Vietnam",OPERATIONAL,"{'lat': 20.7947653, 'lng': 106.0633376}",Closed,0,0,0
